nid,name,library,source,confidence,evidence
Oe+xaedQEDw,_ZZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V127ResponseTeamMemberStatisticEEEE7reserveEiENKUlRNS2_10LibContextEmE_clESB_m,\N,ps5rs-builtin,100,\N
IqaPZ1ZMC+c,sceNpStartApp,\N,ps5rs-builtin,100,\N
hNNj33eRNrA,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V127RequestGameSessionSpectatorEEEEEEC1EPS9_PFvSB_EPNS2_10LibContextE,\N,ps5rs-builtin,100,\N
ei7p-kKZI4s,_ZNK7WebCore24MatrixTransformOperation10isIdentityEv,\N,ps5rs-builtin,100,\N
giw4lfOQJk0,sceCesRefersUcsProfileAscii,\N,ps5rs-builtin,100,\N
d7x2sRD3HDc,cesUcs4StrToUtf8Codes,\N,ps5rs-builtin,100,\N
n2YcgvuAbdY,_ZN3sce3Agc4CoreL10writeLabelEPNS0_17DrawCommandBufferENS1_19SyncLabelVisibilityEPVKNS0_5LabelEm,\N,ps5rs-builtin,100,\N
8NTT1EQYOeU,wwsPlatformSocketGetSockOpt,\N,ps5rs-builtin,100,\N
KdI47Qxhypg,_ZZN3sce3Agc7Toolkit24clearDepthRenderTargetCsEPNS0_13CommandBufferEPKNS0_19CxDepthRenderTargetENS1_28DepthRenderTargetClearBufferENS1_24DepthRenderTargetClearOpEjjjjE7enabled__13_,\N,ps5rs-builtin,100,\N
45R8R4xDgOo,EVP_sha512,\N,ps5rs-builtin,100,\N
advGOicx-jc,_ZN3sce2Np9CppWebApi11Matchmaking2V117UserTicketFactory7destroyEPNS3_10UserTicketE,\N,ps5rs-builtin,100,\N
IXjSyZQ5ST4,_ZN3sce7Toolkit2NP10IdDatabase15addServiceLabelERKjNS1_11ServiceTypeE,\N,ps5rs-builtin,100,\N
1ysO9f-+KM0,_ZZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_13InGameCatalog2V43SkuEEEE7reserveEiENKUlRNS2_10LibContextEmE_clESB_m,\N,ps5rs-builtin,100,\N
pQ3Zmioxunk,ff4_l_rec_smpl_search_sgpd,\N,ps5rs-builtin,100,\N
NCAJrUYVzzs,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V120RequestTeamStatisticEEEE21intrusive_ptr_add_refEPS9_,\N,ps5rs-builtin,100,\N
d1fpR0I6emc,sceFontGraphicsCanvasGetPreprocess,\N,ps5rs-builtin,100,\N
czeN0qyR+8k,__p_type_syms,\N,ps5rs-builtin,100,\N
nhVCbuRprA0,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14ConnectAccount2V212PartnerTokenEEEEixEm,\N,ps5rs-builtin,100,\N
I47oCQPbw4I,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_17TitleCloudStorage2V128AddAndGetVariableRequestBodyEEC1EPS6_PNS2_10LibContextE,\N,ps5rs-builtin,100,\N
tbs4tGxCa5E,_ZN7WebCore18MessagePortChannel14processForPortERKNS_21MessagePortIdentifierE,\N,ps5rs-builtin,100,\N
j+YazVrEz2I,_ZNK3sce2Np9CppWebApi12Leaderboards2V121GetRankingRequestBody22centerToEdgeLimitIsSetEv,\N,ps5rs-builtin,100,\N
x99V3tArvzE,_ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V122RequestMatchStatisticsEEEEptEv,\N,ps5rs-builtin,100,\N
dVvFefd-TiI,_sceNpHeapShowMemoryStat,\N,ps5rs-builtin,100,\N
85v1KZeMTgU,sceAvSettingCloseLoopbackBuffers,\N,ps5rs-builtin,100,\N
RT1smDIu+qo,ScePsmMonoThreadSuspendAllOtherThreads,\N,ps5rs-builtin,100,\N
VW+Fo-JVvOk,_ZN3sce2Np9CppWebApi11Matchmaking2V13Api19ParameterToGetOffer10initializeEPNS1_6Common10LibContextEPKc,\N,ps5rs-builtin,100,\N
vj6CQGWtEBg,sceNpUniversalDataSystemEventToString,\N,ps5rs-builtin,100,\N
1xbdPOXWMkY,_ZNK7WebCore8Settings18showRepaintCounterEv,\N,ps5rs-builtin,100,\N
JLEOiRlIOY0,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_14SessionManager2V153PostGameSessionsSessionIdMemberSpectatorsResponseBodyEEENS2_11EmptyHeaderEE15getFutureResultEv,\N,ps5rs-builtin,100,\N
IOve0L6hoJI,_ZN3sce3Agc8Internal29ShComputeDestinationEnableSe38kDefaultE,\N,ps5rs-builtin,100,\N
cE4qKBwg0fo,s13,\N,ps5rs-builtin,100,\N
gM9s-JYBJEI,_ZN3sce2np8msg_pack13MsgPackPacker10PackBinaryEPNS0_6HandleEPKvm,\N,ps5rs-builtin,100,\N
WIMKbdeB318,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V119PlayerSessionPlayerEEEEmmEv,\N,ps5rs-builtin,100,\N
n6mVHVx7wVo,_ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14IdentityMapper2V324PsnWebError_error_errorsEEEE5emptyEv,\N,ps5rs-builtin,100,\N
nXa0s7xnbsQ,_ZN3sce2Np9CppWebApi6Common8IteratorImEppEv,\N,ps5rs-builtin,100,\N
VNObPS9hRQQ,.LCPI147_3,\N,ps5rs-builtin,100,\N
sQc2LgRE88k,GCC_except_table412,\N,ps5rs-builtin,100,\N
38JoVUfIEnk,_ZN3sce11TextureTool3Raw15swizzle_7_7_5_0EPDv2_xj,\N,ps5rs-builtin,100,\N
TPIwzoMj5Q4,_ZN3sce3Gnm17DrawCommandBuffer9popMarkerEv,\N,ps5rs-builtin,100,\N
w-7pS6T-0Y8,_ZZN3sce3Agc4Core10initializeEPNS1_7TextureEPKNS1_11TextureSpecEE7enabled__28_,\N,ps5rs-builtin,100,\N
z69mPXznw6U,__hldtoa,\N,ps5rs-builtin,100,\N
eKtNuAKCZF4,sceSndzIdMapFind,\N,ps5rs-builtin,100,\N
taM+OFvIQOQ,uiter_setUTF8_67,\N,ps5rs-builtin,100,\N
ysPB2G+jd14,sceOpusDecDecodeCancelForTimeout,\N,ps5rs-builtin,100,\N
E6Y5vQbIiqc,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_7Matches2V122GetMatchDetailResponseEEENS2_11EmptyHeaderEED1Ev,\N,ps5rs-builtin,100,\N
mWzuA-LRFmE,_ZN7WebCore11DisplayList11DrawingItemD1Ev,\N,ps5rs-builtin,100,\N
8OqmSICvTIc,_ZN8ListNodeI12VoiceBindingE13SetOwningListEP10LinkedListIS0_E,\N,ps5rs-builtin,100,\N
t8fwTZD1MgU,ff4_l_rec_set_pack_sample_entry_box,\N,ps5rs-builtin,100,\N
cvs-NjF9Fao,_ZN3sce3Xml14VarAllocBuffer7reserveEm,\N,ps5rs-builtin,100,\N
+2Ed65+55ZI,sceVideoCoreInterfaceDestroyFrameBufferContext,\N,ps5rs-builtin,100,\N
UcZk+xJELJ0,g_DISTO_InSatPos_hash,\N,ps5rs-builtin,100,\N
FXJgRPi79Uc,_ZN7WebCore20DictationAlternativeC1Ev,\N,ps5rs-builtin,100,\N
1nxJkpm8wLA,_ZNK7WebCore20ScrollingCoordinator36coordinatesScrollingForOverflowLayerERKNS_11RenderLayerE,\N,ps5rs-builtin,100,\N
1PQ030AIs4o,libnet_inet_pton,\N,ps5rs-builtin,100,\N
7iJR6IEl37Q,_ZN3sce3Psr3Gpu41morton_build_mq_fans_shader_mesh_2_headerE,\N,ps5rs-builtin,100,\N
rRm2CoJ4HVU,_ZN3sce2Np9CppWebApi13InGameCatalog2V47Product21intrusive_ptr_sub_refEPS4_,\N,ps5rs-builtin,100,\N
ZiJqTZVDuPM,_ZNK3sce2Np9CppWebApi6Common8IteratorImEneERKS4_,\N,ps5rs-builtin,100,\N
-z-ZrNZ73Yw,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V128FrequentlyMutedInGameMetricsEEEEEE11release_refEv,\N,ps5rs-builtin,100,\N
eWS30Mvg5xM,_ZNK3sce2Np9CppWebApi14SessionManager2V124RequestGameSessionPlayer6toJsonERNS_4Json5ValueEb,\N,ps5rs-builtin,100,\N
cokIsGCANB0,_ZN3sce2Np9CppWebApi6Common11TransactionINS2_12IntrusivePtrINS1_7Matches2V119CreateMatchResponseEEENS4_INS2_18ResponseHeaderBaseEEEED1Ev,\N,ps5rs-builtin,100,\N
LCfkPb8mN1s,_ZN3JSC12StringObject14deletePropertyEPNS_6JSCellEPNS_9ExecStateENS_12PropertyNameE,\N,ps5rs-builtin,100,\N
P9EhyZPXw1o,_ZN3NCA12SubmixBuffer8ShutdownEv,\N,ps5rs-builtin,100,\N
U9B-hD7Sqb4,sceEsvmCheckCallback,\N,ps5rs-builtin,100,\N
lhA0LxAAXxU,WKContextTerminateStorageProcess,\N,ps5rs-builtin,100,\N
JDqvAZMtNEg,_ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11UserProfile2V16AvatarEEEEptEv,\N,ps5rs-builtin,100,\N
q76RU0c+L+4,sceOpusCeltDecDecodeWithPriority,\N,ps5rs-builtin,100,\N
DfGmrNjoOYU,_ZN3sce7Toolkit2NP11UserProfile7Service31getInternalMultipleUserProfilesEPNS1_6WebAPI27MultipleUserProfileInternalEPKNS2_23UserProfileInputRequestERKjRNS1_9Utilities14AdditionalInfoE,\N,ps5rs-builtin,100,\N
Cf-2kNJZ-kg,_ZN3sce3Xml3Dom8NodeList9terminateEv,\N,ps5rs-builtin,100,\N
w8fPcLuFbsc,_ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14IdentityMapper2V342PsnWebError_error_validationConstraintInfoEEEE5emptyEv,\N,ps5rs-builtin,100,\N
uSKZ2FPIMfk,u_strncpy_67,\N,ps5rs-builtin,100,\N
PHUWlwS59cM,_ZNK7WebCore17CSSPrimitiveValue13primitiveTypeEv,\N,ps5rs-builtin,100,\N
KyMRVd0swPc,_ZN3sce2Np9CppWebApi12Leaderboards2V15Entry12setAccountIdERKm,\N,ps5rs-builtin,100,\N
z1F9ZCErd9M,.LCPI394_5,\N,ps5rs-builtin,100,\N
Fwnfq0Ef7F8,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V116JoinMatchRequestEEEEEE7get_refEv,\N,ps5rs-builtin,100,\N
DbJkL+-0fvQ,_ZN3sce3Psr3Gpu52collapse_to_qbvh_topdown_compact_with_refit_metadataE,\N,ps5rs-builtin,100,\N
N8-Q87pRWMw,_ZNSt10_Ref_countIN15AbstractStorage15FacebookContentEED1Ev,\N,ps5rs-builtin,100,\N
SROi03jXHGI,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V129GetPlayerSessionsResponseBodyEED2Ev,\N,ps5rs-builtin,100,\N
PJbpTtVvul0,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11UserProfile2V15ErrorEEC1EPS6_PNS2_10LibContextE,\N,ps5rs-builtin,100,\N
2XkvcftV+Mw,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V118CreateMatchRequestEEEEEE7get_refEv,\N,ps5rs-builtin,100,\N
VuMMb5CfpEw,wcsxfrm,\N,ps5rs-builtin,100,\N
IMt+UO5YoQI,fdiml,\N,ps5rs-builtin,100,\N
7moRG3FwE4I,GCC_except_table153,\N,ps5rs-builtin,100,\N
HGkxi-i05JE,_ZN10LinkedListIN10MemoryPool6HeaderEE4HeadEv,\N,ps5rs-builtin,100,\N
3m90xxBVU+I,ff4_l_rec_set_mfhd_box,\N,ps5rs-builtin,100,\N
-eL8NSaYSjo,_ZN3sce7Toolkit2NP2V24Core8ResponseINS2_6Trophy15TrophyPackGroupEEC2Ev,\N,ps5rs-builtin,100,\N
pLRtLTi1X9w,_ZN3sce13AgcGpuAddressL60offset_00_00_00_00_Z0_Y0_X0_Z1_Y1_X1_Z2_Y2_X2_Z3_Y3_X3_not_xEjjj,\N,ps5rs-builtin,100,\N
PHWvRXbOnYs,_ZN3sce2np20BufferedStreamReaderD2Ev,\N,ps5rs-builtin,100,\N
6bNZBfoPZwc,_ZN3sce2Np9CppWebApi11UserProfile2V113BasicPresence12setAccountIdERKm,\N,ps5rs-builtin,100,\N
9tuj4dFTFo8,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V417ContentDescriptorEEEEppEv,\N,ps5rs-builtin,100,\N
+26aZpK535w,_ZN7WebCore18TextureMapperLayer14paintRecursiveERKNS_25TextureMapperPaintOptionsE,\N,ps5rs-builtin,100,\N
VcMKlUPuqYw,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_17TitleCloudStorage2V15OwnerEEEEEEptEv,\N,ps5rs-builtin,100,\N
AQV4A8YFx44,sceNpAppLaunchLinkIntAbortRequest,\N,ps5rs-builtin,100,\N
eHjUArwVYIQ,__ns_get32,\N,ps5rs-builtin,100,\N
CkP9jjPO4ic,BIO_new_fp,\N,ps5rs-builtin,100,\N
uS05QSvf+tY,_ZN3sce7Toolkit2NP2V26Trophy7Request6UnlockC1Ev,\N,ps5rs-builtin,100,\N
fuVkBKEtD5M,g_irPackRelocaData,\N,ps5rs-builtin,100,\N
ZFQlyxMq0AU,_ZNSt7num_putIwSt20back_insert_iteratorISbIwSt11char_traitsIwESaIwEEEE2idE,\N,ps5rs-builtin,100,\N
j5gK4TdLd8Q,WKUserContentURLPatternIsValid,\N,ps5rs-builtin,100,\N
YqiQrQV1Wbk,WKDownloadGetWasUserInitiated,\N,ps5rs-builtin,100,\N
xjCW0JsAcmI,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_17TitleCloudStorage2V115LastUpdatedUserEEptEv,\N,ps5rs-builtin,100,\N
HfnTwwuLjAI,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V126RequestPlayerSessionPlayerEEC1Ev,\N,ps5rs-builtin,100,\N
3oVM+lCdBXE,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11UserProfile2V125GetBasicPresencesResponseEEEEC2Ev,\N,ps5rs-builtin,100,\N
udNKq54S-xU,mono_btls_x509_name_get_entry_value,\N,ps5rs-builtin,100,\N
FJIxd0q6nxo,_ZZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V160PostPlayerSessionsSessionIdJoinableSpecifiedUsersRequestBodyEEEE7reserveEiENKUlRNS2_10LibContextEmE_clESB_m,\N,ps5rs-builtin,100,\N
bM97fcTmj+s,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11UserProfile2V125GetBasicPresencesResponseEEEEmmEv,\N,ps5rs-builtin,100,\N
bnmS1aoUfaM,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V122SetDataInfoRequestBodyEEEEC2EPS8_,\N,ps5rs-builtin,100,\N
jAXgQhT5nQk,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V121ResponseTeamStatisticEEEEEEC1EPS9_PNS2_10LibContextE,\N,ps5rs-builtin,100,\N
wLo6wmyVRMQ,ScePsmMonoTerm,\N,ps5rs-builtin,100,\N
CLXEO59PB0o,_ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_12Leaderboards2V130GetBoardDefinitionResponseBodyEEENS2_11EmptyHeaderEEC1Ev,\N,ps5rs-builtin,100,\N
Q0kLoHYwSCc,_ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_14SessionManager2V155PostPlayerSessionsSessionIdMemberSpectatorsResponseBodyEEENS2_11EmptyHeaderEEC1ERKSA_,\N,ps5rs-builtin,100,\N
RIpsZfSjVHo,_ZN3sce2np13JsonDocParser16createJsonNumberEPPNS0_10JsonNumberEPKc,\N,ps5rs-builtin,100,\N
bwd0PkfdVqg,_ZN7WebCore16LabelableElement6labelsEv,\N,ps5rs-builtin,100,\N
SQGetEuSblg,_ZNK3sce2Np9CppWebApi13InGameCatalog2V57Product16getContentRatingEv,\N,ps5rs-builtin,100,\N
LhSxfHwsyFA,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V124RequestCompetitiveResultEEEEppEv,\N,ps5rs-builtin,100,\N
Ao2YNSA7-Qo,sceVoiceStop,\N,ps5rs-builtin,100,\N
NBgXD4SrmfY,_ZN7WebCore11DisplayList8DrawLineC2ERKNS_10FloatPointES4_,\N,ps5rs-builtin,100,\N
METcHS4UKjE,_ZN3sce11TextureTool3Raw16swizzle8_5_7_4_1EPDv2_xj,\N,ps5rs-builtin,100,\N
u4gajE5Ykc4,_ZN3WTF10StringImpl19s_atomicEmptyStringE,\N,ps5rs-builtin,100,\N
WW1TS2iz5yc,sceAudio3dTerminate,\N,ps5rs-builtin,100,\N
g6gKfjgJEGU,_ZN3WTF18ExternalStringImpl6createEPKhjONS_8FunctionIFvPS0_PvjEEE,\N,ps5rs-builtin,100,\N
2AviI2U46+Y,_ZNK3sce2Np9CppWebApi13InGameCatalog2V512ContainerApi23ParameterToGetContainer17hasacceptLanguageEv,\N,ps5rs-builtin,100,\N
0ajLjQJrsHw,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_7Matches2V123PlayerReviewEligibilityEEEE11release_refEv,\N,ps5rs-builtin,100,\N
aS2-8RciNJM,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_14SessionManager2V133PostGameSessionsTouchResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE3getEv,\N,ps5rs-builtin,100,\N
OWb9aI0+b68,.LCPI387_1,\N,ps5rs-builtin,100,\N
TzvlAWdnxkA,_ZN13sceScreenShot9IpcClient10GetAppInfoEiP20SceScreenShotAppInfo,\N,ps5rs-builtin,100,\N
qvbdJc7bG+s,sceAmprMeasureCommandSizeMapDirectBegin,\N,ps5rs-builtin,100,\N
E2XBKYJcWxo,.LCPI64_11,\N,ps5rs-builtin,100,\N
CxZYyc0YPjU,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_7Matches2V111LeaveReasonEEEEaSERKS9_,\N,ps5rs-builtin,100,\N
rW+n1QeUDdo,WKBundleHitTestResultCopyAbsoluteMediaURL,\N,ps5rs-builtin,100,\N
KFvL6pHITnQ,WKBundleSetAppCacheMaximumSize,\N,ps5rs-builtin,100,\N
Qdz2RF08nGo,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V117ConnectionQualityEEEEC1Ev,\N,ps5rs-builtin,100,\N
ZinPhQCE6QY,_ZN9Inspector21InspectorRuntimeAgent19disableTypeProfilerERN3WTF6StringE,\N,ps5rs-builtin,100,\N
Cqfbm5pTMIw,_ZNK7WebCore14DocumentLoader16mainResourceDataEv,\N,ps5rs-builtin,100,\N
O7i9LDSwWKY,_ZN7WebCore7JSRangeaSERKS0_,\N,ps5rs-builtin,100,\N
PPFaXycu-Ek,_ZNK7WebCore37CrossOriginAccessControlCheckDisabler36crossOriginAccessControlCheckEnabledEv,\N,ps5rs-builtin,100,\N
Oa6iQyUORZw,_ZN3sce14PhysicsEffects25pfxSolveContactConstraintERNS0_16PfxConstraintRowES2_S2_RKNS_10Vectormath4Simd3Aos7Vector3ES8_RNS0_13PfxSolverBodyESA_f,\N,ps5rs-builtin,100,\N
i5cXickNcHo,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_13InGameCatalog2V55ErrorEE7add_refEv,\N,ps5rs-builtin,100,\N
LEoZMfSH6Ls,_ZNK7WebCore18PlatformPasteboard29typesSafeForDOMToReadAndWriteERKN3WTF6StringE,\N,ps5rs-builtin,100,\N
BTev2j06In0,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V17ToGroupEEEEEE11get_deleterEv,\N,ps5rs-builtin,100,\N
oVfyc0gtVuw,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V117LeaveMatchRequestEEEEC2EPS8_,\N,ps5rs-builtin,100,\N
kXy+sym0ulQ,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V19PlayStyleEEEEC2Ev,\N,ps5rs-builtin,100,\N
pkri5OAPsJk,sceOpusCeltDecTerminate,\N,ps5rs-builtin,100,\N
1SzlgNu+9G8,_ZN3sce7Toolkit2NP8Matching7Context41updateRoomSignalingEstablishedInformationEPtPNS1_18SessionInformationE,\N,ps5rs-builtin,100,\N
UkSUouA-9nk,_ZN7WebCore22SkewTransformOperationC2EddNS_18TransformOperation13OperationTypeE,\N,ps5rs-builtin,100,\N
xwmX4Gh8-qk,_ZN7WebCore9JSCSSRule9toWrappedERN3JSC2VMENS1_7JSValueE,\N,ps5rs-builtin,100,\N
hoAwJetLmro,_ZN9Inspector34ApplicationCacheFrontendDispatcherdlEPv,\N,ps5rs-builtin,100,\N
2r5RCydxn6M,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11Matchmaking2V124SubmitTicketResponseBodyEEEEEEC2ERKSA_,\N,ps5rs-builtin,100,\N
tlm4iSrf7vI,_ZN3sce11TextureTool3Raw16swizzle8_0_5_1_4EPDv2_xj,\N,ps5rs-builtin,100,\N
v+LSth6t1Vw,_ZN8SysVoice16GetCodecUnitInfoE15SceVoiceBitRateRtS1_S1_,\N,ps5rs-builtin,100,\N
dIkzAPOI2nk,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V120ReputationPropertiesEEEE6resizeEj,\N,ps5rs-builtin,100,\N
HvaeJG07hsE,_sce_net_i5_signaling_random,\N,ps5rs-builtin,100,\N
XM5XvH6y8hE,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_29MultiplayerMatchmakingRanking2V113ErrorResponseEE11get_deleterEv,\N,ps5rs-builtin,100,\N
rc9r4-GH7zs,_ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_12Leaderboards2V127RecordLargeDataResponseBodyEEENS4_INS6_9RecordApi30RecordLargeDataResponseHeadersEEEEC1Ev,\N,ps5rs-builtin,100,\N
ffrNQOshows,sceGnmComputeWaitOnAddress,\N,ps5rs-builtin,100,\N
ewPXq5ZPUzM,_ZN4Util10Connection4initEPKcm,\N,ps5rs-builtin,100,\N
u5O8y06kSOM,sceAtomicExchange8Acquire,\N,ps5rs-builtin,100,\N
BWDILfRcisI,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V151PostPlayerSessionsSessionIdMemberPlayersRequestBodyEEC1ERS7_,\N,ps5rs-builtin,100,\N
29A3BQay0ZI,_ZN3sce7Toolkit2NP2V210Tournament15RegisteredUsers5resetEv,\N,ps5rs-builtin,100,\N
ZQEti-V7jk0,sce_title_language,\N,ps5rs-builtin,100,\N
WQpq3+V8P6E,_ZN3sce2Np9CppWebApi6Common9VectorValINS2_12IntrusivePtrINS1_14SessionManager2V150PostGameSessionsSessionIdMemberPlayersResponseBodyEEEEC2Ev,\N,ps5rs-builtin,100,\N
cu1Ynyg7cTM,mono_jit_free_method,\N,ps5rs-builtin,100,\N
qKfj8jo1vcE,_ZNK3sce2Np9CppWebApi11UserProfile2V114PersonalDetail16displayNameIsSetEv,\N,ps5rs-builtin,100,\N
q+lPgqZniW4,sceRegMgrGetVersion,\N,ps5rs-builtin,100,\N
L0fulalayHM,_ZN3sce2Np9CppWebApi6Common11TransactionINS2_12IntrusivePtrINS1_14SessionManager2V150PostPlayerSessionsSessionIdInvitationsResponseBodyEEENS2_11EmptyHeaderEEC2Ev,\N,ps5rs-builtin,100,\N
HvQh-rurAH4,sceKernelMapperSubmit,\N,ps5rs-builtin,100,\N
m2PuBAQ06e0,WKWebsiteDataStoreSetStatisticsHasHadUserInteraction,\N,ps5rs-builtin,100,\N
ROw6faazl58,uncompress,\N,ps5rs-builtin,100,\N
nRBwslexoGs,sceDataTransferRequestEndFgTransferPS5,\N,ps5rs-builtin,100,\N
Edc0LKPzxbU,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11Matchmaking2V121PlayerForTicketCreateEEcvbEv,\N,ps5rs-builtin,100,\N
cgGFEUYjEQ0,sceNpPush2UnregisterNotificationCallback,\N,ps5rs-builtin,100,\N
DtdnW7nBzWI,.LCPI364_2,\N,ps5rs-builtin,100,\N
ycbA79c5Dp4,sceNgs2CommandParamSetWaveformBlocks,\N,ps5rs-builtin,100,\N
NQkfZXvFOlA,_Z6DELETEIN3sce2Np9CppWebApi21AdvancedPlayerProfile2V125FrequentlyMutedPropertiesEEiRNS2_6Common10LibContextEPT_,\N,ps5rs-builtin,100,\N
l+1k9zV1GR0,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_12Leaderboards2V15EntryEEEEppEi,\N,ps5rs-builtin,100,\N
rpAYnLLNQgU,_Z43_sce_np_matching2_alloc_lobby_data_internalmtPK24_SceNpMatching2LobbyDataPP31SceNpMatching2LobbyDataInternal,\N,ps5rs-builtin,100,\N
k-tITOPTu-E,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_12Leaderboards2V15ErrorEEC2ERKS7_,\N,ps5rs-builtin,100,\N
c6TGQTGGjvs,_Z37snd_SoundIndexGetLongestAssetDurationPK9SFXBlock2s,\N,ps5rs-builtin,100,\N
tyTBNM2AZi8,.LCPI385_1,\N,ps5rs-builtin,100,\N
W+5qrpWvHt8,u16_Incr32,\N,ps5rs-builtin,100,\N
LJl2kInnv84,_ZN7WebCore9HTMLNames7maxAttrE,\N,ps5rs-builtin,100,\N
vVnsdDXSQbw,_ZN3sce7mvpCore8mp4Demux10FileReader10IsBufferedEv,\N,ps5rs-builtin,100,\N
uX1oLG3eWeA,vswprint,\N,ps5rs-builtin,100,\N
Ke8NiesmBns,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V126PlayerSessionMemberForReadEEC1Ev,\N,ps5rs-builtin,100,\N
qD5gOzYTjDY,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V110FromMemberEEEEppEv,\N,ps5rs-builtin,100,\N
NaYyo8flntU,_ZN7WebCore20SVGPathStringBuilder6lineToERKNS_10FloatPointENS_18PathCoordinateModeE,\N,ps5rs-builtin,100,\N
Cs4aegJdHFU,_ZN7WebCore6Widget4hideEv,\N,ps5rs-builtin,100,\N
xmWi73o1BR0,sceAgcDriverSubmitMultiCommandBuffersDirect,\N,ps5rs-builtin,100,\N
CVrwYj4kWTw,_ZN3sce2Np9CppWebApi6Common8IteratorINS1_11UserProfile2V18RelationEED1Ev,\N,ps5rs-builtin,100,\N
ALCdFMjxJc0,scePadResetLeonardo,\N,ps5rs-builtin,100,\N
qtasqbvwgV4,scePadGetCapability,\N,ps5rs-builtin,100,\N
OckFeVaJrSs,_ZN3sce11TextureTool3Raw16swizzle8_7_0_7_5EPDv2_xj,\N,ps5rs-builtin,100,\N
lO+DtQrVJiw,_ZNK7WebCore17CredentialStorage22originsWithCredentialsEv,\N,ps5rs-builtin,100,\N
